"","word","zone","item"
"1394","and",321,2
"1395","his",322,2
"1396","friends",323,2
"1397","were",324,2
"1398","like",325,2
"1399","fish",326,2
"1400","out",327,2
"1401","of",328,2
"1402","water,",329,2
"1403","so",330,2
"1404","they",331,2
"1405","grew",332,2
"1406","quite",333,2
"1407","dizzy.",334,2
"1408","They",335,2
"1409","enjoyed",336,2
"1410","looking",337,2
"1411","down",338,2
"1412","on",339,2
"1413","the",340,2
"1414","world",341,2
"1415","below,",342,2
"1416","while",343,2
"1417","the",344,2
"1418","wind",345,2
"1419","scattered",346,2
"1420","them",347,2
"1421","across",348,2
"1422","the",349,2
"1423","four",350,2
"1424","corners",351,2
"1425","of",352,2
"1426","the",353,2
"1427","earth,",354,2
"1428","but",355,2
"1429","after",356,2
"1430","a",357,2
"1431","while",358,2
"1432","it",359,2
"1433","grew",360,2
"1434","nearly",361,2
"1435","time",362,2
"1436","for",363,2
"1437","the",364,2
"1438","sun",365,2
"1439","to",366,2
"1440","go",367,2
"1441","to",368,2
"1442","bed.",369,2
"1443","He",370,2
"1444","became",371,2
"1445","very",372,2
"1446","red",373,2
"1447","in",374,2
"1448","the",375,2
"1449","face,",376,2
"1450","and",377,2
"1451","began",378,2
"1452","to",379,2
"1453","sink",380,2
"1454","lower",381,2
"1455","and",382,2
"1456","lower,",383,2
"1457","until",384,2
"1458","suddenly",385,2
"1459","he",386,2
"1460","went",387,2
"1461","clear",388,2
"1462","out",389,2
"1463","of",390,2
"1464","sight!",391,2
"1465","Poor",392,2
"1466","little",393,2
"1467","Aqua,",394,2
"1468","frightened",395,2
"1469","by",396,2
"1470","the",397,2
"1471","impending",398,2
"1472","cold",399,2
"1473","and",400,2
"1474","darkness,",401,2
"1475","wished",402,2
"1476","he",403,2
"1477","could",404,2
"1478","sleep",405,2
"1479","not",406,2
"1480","in",407,2
"1481","the",408,2
"1482","sky,",409,2
"1483","but",410,2
"1484","somewhere",411,2
"1485","closer",412,2
"1486","to",413,2
"1487","earth.",414,2
"1488","Then",415,2
"1489","Aqua",416,2
"1490","heard",417,2
"1491","the",418,2
"1492","wind",419,2
"1493","blow",420,2
"1494","and",421,2
"1495","conjectured",422,2
"1496","that",423,2
"1497","maybe",424,2
"1498","the",425,2
"1499","wind",426,2
"1500","could",427,2
"1501","take",428,2
"1502","him",429,2
"1503","back",430,2
"1504","down",431,2
"1505","to",432,2
"1506","the",433,2
"1507","ocean.",434,2
"1508","Indeed,",435,2
"1509","the",436,2
"1510","wind",437,2
"1511","took",438,2
"1512","pity",439,2
"1513","on",440,2
"1514","him",441,2
"1515","and",442,2
"1516","fanned",443,2
"1517","him,",444,2
"1518","together",445,2
"1519","with",446,2
"1520","all",447,2
"1521","of",448,2
"1522","his",449,2
"1523","brothers",450,2
"1524","and",451,2
"1525","sisters,",452,2
"1526","into",453,2
"1527","a",454,2
"1528","heavy",455,2
"1529","gray",456,2
"1530","cloud,",457,2
"1531","after",458,2
"1532","which",459,2
"1533","he",460,2
"1534","blew",461,2
"1535","them",462,2
"1536","apart",463,2
"1537","and",464,2
"1538","told",465,2
"1539","them",466,2
"1540","to",467,2
"1541","hurry",468,2
"1542","down,",469,2
"1543","fast",470,2
"1544","and",471,2
"1545","furious",472,2
"1546","to",473,2
"1547","the",474,2
"1548","earth,",475,2
"1549","so",476,2
"1550","they",477,2
"1551","could",478,2
"1552","have",479,2
"1553","a",480,2
"1554","fighting",481,2
"1555","chance",482,2
"1556","of",483,2
"1557","reaching",484,2
"1558","the",485,2
"1559","ocean.",486,2
"1560","Down",487,2
"1561","they",488,2
"1562","went,",489,2
"1563","rolling",490,2
"1564","over",491,2
"1565","each",492,2
"1566","other",493,2
"1567","until",494,2
"1568","with",495,2
"1569","a",496,2
"1570","patter",497,2
"1571","and",498,2
"1572","clatter",499,2
"1573","and",500,2
"1574","spatter",501,2
"1575","they",502,2
"1576","touched",503,2
"1577","the",504,2
"1578","ground,",505,2
"1579","and",506,2
"1580","all",507,2
"1581","the",508,2
"1582","people",509,2
"1583","that",510,2
"1584","the",511,2
"1585","raindrops",512,2
"1586","fell",513,2
"1587","on",514,2
"1588","cried,",515,2
"1589","'It's",516,2
"1590","raining',",517,2
"1591","and",518,2
"1592","took",519,2
"1593","out",520,2
"1594","their",521,2
"1595","umbrellas.",522,2
"1596","Some",523,2
"1597","of",524,2
"1598","the",525,2
"1599","drops",526,2
"1600","that",527,2
"1601","were",528,2
"1602","the",529,2
"1603","most",530,2
"1604","fortunate,",531,2
"1605","including",532,2
"1606","Aqua,",533,2
"1607","fell",534,2
"1608","on",535,2
"1609","a",536,2
"1610","mountainside,",537,2
"1611","and",538,2
"1612","down",539,2
"1613","the",540,2
"1614","rocky",541,2
"1615","cliff",542,2
"1616","they",543,2
"1617","ran.",544,2
"1618","Together",545,2
"1619","they",546,2
"1620","plunged",547,2
"1621","into",548,2
"1622","a",549,2
"1623","mountain",550,2
"1624","brook,",551,2
"1625","which",552,2
"1626","came",553,2
"1627","foaming",554,2
"1628","and",555,2
"1629","dashing",556,2
"1630","along,",557,2
"1631","leaping",558,2
"1632","over",559,2
"1633","rocks",560,2
"1634","and",561,2
"1635","rushing",562,2
"1636","down",563,2
"1637","the",564,2
"1638","hillside,",565,2
"1639","until",566,2
"1640","in",567,2
"1641","the",568,2
"1642","valley",569,2
"1643","below",570,2
"1644","they",571,2
"1645","heard",572,2
"1646","the",573,2
"1647","strangest",574,2
"1648","clattering",575,2
"1649","noise.",576,2
"1650","The",577,2
"1651","little",578,2
"1652","water",579,2
"1653","drops",580,2
"1654","were",581,2
"1655","then",582,2
"1656","able",583,2
"1657","to",584,2
"1658","make",585,2
"1659","out",586,2
"1660","a",587,2
"1661","flour",588,2
"1662","mill",589,2
"1663","that",590,2
"1664","was",591,2
"1665","standing",592,2
"1666","on",593,2
"1667","the",594,2
"1668","bank.",595,2
"1669","Inside",596,2
"1670","the",597,2
"1671","mill,",598,2
"1672","the",599,2
"1673","water",600,2
"1674","drops",601,2
"1675","saw",602,2
"1676","two",603,2
"1677","great",604,2
"1678","stones,",605,2
"1679","which",606,2
"1680","the",607,2
"1681","big",608,2
"1682","wheel",609,2
"1683","kept",610,2
"1684","whizzing",611,2
"1685","round",612,2
"1686","and",613,2
"1687","round.",614,2
"1688","The",615,2
"1689","stones,",616,2
"1690","smoothed",617,2
"1691","by",618,2
"1692","the",619,2
"1693","spinning,",620,2
"1694","were",621,2
"1695","busy",622,2
"1696","grinding",623,2
"1697","the",624,2
"1698","wheat",625,2
"1699","into",626,2
"1700","flour",627,2
"1701","and",628,2
"1702","the",629,2
"1703","corn",630,2
"1704","into",631,2
"1705","golden",632,2
"1706","meal.",633,2
"1707","But",634,2
"1708","what",635,2
"1709","giant",636,2
"1710","do",637,2
"1711","you",638,2
"1712","suppose",639,2
"1713","it",640,2
"1714","was",641,2
"1715","who",642,2
"1716","could",643,2
"1717","turn",644,2
"1718","and",645,2
"1719","swing",646,2
"1720","that",647,2
"1721","tremendous",648,2
"1722","wheel?",649,2
"1723","No",650,2
"1724","giant",651,2
"1725","at",652,2
"1726","all.",653,2
"1727","It",654,2
"1728","was",655,2
"1729","just",656,2
"1730","our",657,2
"1731","tiny",658,2
"1732","little",659,2
"1733","water",660,2
"1734","drops,",661,2
"1735","who",662,2
"1736","sprang",663,2
"1737","on",664,2
"1738","it",665,2
"1739","by",666,2
"1740","hundreds",667,2
"1741","and",668,2
"1742","thousands,",669,2
"1743","and",670,2
"1744","whirled",671,2
"1745","it",672,2
"1746","over",673,2
"1747","and",674,2
"1748","over.",675,2
"1749","It",676,2
"1750","was",677,2
"1751","lucky",678,2
"1752","for",679,2
"1753","the",680,2
"1754","water",681,2
"1755","drops",682,2
"1756","that",683,2
"1757","the",684,2
"1758","brook",685,2
"1759","where",686,2
"1760","they",687,2
"1761","were",688,2
"1762","swimming",689,2
"1763","next",690,2
"1764","emptied",691,2
"1765","into",692,2
"1766","a",693,2
"1767","beautiful",694,2
"1768","pond",695,2
"1769","where",696,2
"1770","ducks",697,2
"1771","and",698,2
"1772","geese",699,2
"1773","were",700,2
"1774","living",701,2
"1775","peacefully.",702,2
"1776","Aqua",703,2
"1777","liked",704,2
"1778","to",705,2
"1779","play",706,2
"1780","hide-and-seek",707,2
"1781","in",708,2
"1782","this",709,2
"1783","pond,",710,2
"1784","and",711,2
"1785","it",712,2
"1786","was",713,2
"1787","his",714,2
"1788","brother",715,2
"1789","water",716,2
"1790","drop",717,2
"1791","who",718,2
"1792","he",719,2
"1793","fooled",720,2
"1794","by",721,2
"1795","swimming",722,2
"1796","to",723,2
"1797","a",724,2
"1798","big",725,2
"1799","pool",726,2
"1800","of",727,2
"1801","water",728,2
"1802","and",729,2
"1803","pretending",730,2
"1804","to",731,2
"1805","hide",732,2
"1806","there,",733,2
"1807","but",734,2
"1808","then",735,2
"1809","sneaking",736,2
"1810","under",737,2
"1811","a",738,2
"1812","rock",739,2
"1813","into",740,2
"1814","an",741,2
"1815","obscured",742,2
"1816","little",743,2
"1817","puddle.",744,2
"1818","His",745,2
"1819","brother",746,2
"1820","had",747,2
"1821","blatantly",748,2
"1822","peaked",749,2
"1823","and",750,2
"1824","even",751,2
"1825","followed",752,2
"1826","Aqua",753,2
"1827","as",754,2
"1828","he",755,2
"1829","entered",756,2
"1830","the",757,2
"1831","big",758,2
"1832","pool",759,2
"1833","of",760,2
"1834","water,",761,2
"1835","so",762,2
"1836","when",763,2
"1837","he",764,2
"1838","searched",765,2
"1839","there",766,2
"1840","and",767,2
"1841","could",768,2
"1842","not",769,2
"1843","find",770,2
"1844","him,",771,2
"1845","he",772,2
"1846","was",773,2
"1847","extremely",774,2
"1848","surprised",775,2
"1849","and",776,2
"1850","gave",777,2
"1851","up.",778,2
"1852","Aqua",779,2
"1853","liked",780,2
"1854","this",781,2
"1855","pond",782,2
"1856","where",783,2
"1857","he",784,2
"1858","could",785,2
"1859","play",786,2
"1860","all",787,2
"1861","day,",788,2
"1862","so",789,2
"1863","he",790,2
"1864","stayed",791,2
"1865","a",792,2
"1866","good",793,2
"1867","while,",794,2
"1868","sailing",795,2
"1869","up",796,2
"1870","and",797,2
"1871","down,",798,2
"1872","taking",799,2
"1873","the",800,2
"1874","ducks'",801,2
"1875","backs",802,2
"1876","for",803,2
"1877","ships",804,2
"1878","and",805,2
"1879","the",806,2
"1880","frogs",807,2
"1881","for",808,2
"1882","horses,",809,2
"1883","but",810,2
"1884","after",811,2
"1885","a",812,2
"1886","time",813,2
"1887","he",814,2
"1888","tired",815,2
"1889","of",816,2
"1890","the",817,2
"1891","dull",818,2
"1892","life,",819,2
"1893","and",820,2
"1894","he",821,2
"1895","and",822,2
"1896","his",823,2
"1897","brothers",824,2
"1898","floated",825,2
"1899","under",826,2
"1900","a",827,2
"1901","bridge",828,2
"1902","for",829,2
"1903","a",830,2
"1904","long",831,2
"1905","distance,",832,2
"1906","until",833,2
"1907","they",834,2
"1908","saw",835,2
"1909","another",836,2
"1910","brook",837,2
"1911","tumbling",838,2
"1912","down",839,2
"1913","a",840,2
"1914","hillside.",841,2
"1915","'Come,",842,2
"1916","let's",843,2
"1917","join",844,2
"1918","hands!'",845,2
"1919","cried",846,2
"1920","Aqua",847,2
"1921","and",848,2
"1922","because",849,2
"1923","the",850,2
"1924","water",851,2
"1925","drops",852,2
"1926","were",853,2
"1927","all",854,2
"1928","together,",855,2
"1929","overcoming",856,2
"1930","the",857,2
"1931","brook",858,2
"1932","was",859,2
"1933","child's",860,2
"1934","play.",861,2
"1935","It",862,2
"1936","was",863,2
"1937","by",864,2
"1938","the",865,2
"1939","help",866,2
"1940","of",867,2
"1941","Aqua",868,2
"1942","and",869,2
"1943","his",870,2
"1944","brothers",871,2
"1945","that",872,2
"1946","the",873,2
"1947","bewitching",874,2
"1948","river",875,2
"1949","was",876,2
"1950","able",877,2
"1951","to",878,2
"1952","float",879,2
"1953","heavy",880,2
"1954","ships,",881,2
"1955","though",882,2
"1956","not",883,2
"1957","so",884,2
"1958","long",885,2
"1959","ago",886,2
"1960","it",887,2
"1961","was",888,2
"1962","only",889,2
"1963","a",890,2
"1964","little",891,2
"1965","stream.",892,2
"1966","As",893,2
"1967","the",894,2
"1968","river",895,2
"1969","grew",896,2
"1970","wider",897,2
"1971","and",898,2
"1972","he",899,2
"1973","could",900,2
"1974","almost",901,2
"1975","see",902,2
"1976","the",903,2
"1977","ocean,",904,2
"1978","Aqua",905,2
"1979","realized",906,2
"1980","his",907,2
"1981","journey",908,2
"1982","was",909,2
"1983","almost",910,2
"1984","over",911,2
"1985","and",912,2
"1986","he",913,2
"1987","had",914,2
"1988","come",915,2
"1989","full",916,2
"1990","circle.",917,2
"1991","Back",918,2
"1992","in",919,2
"1993","the",920,2
"1994","ocean,",921,2
"1995","he",922,2
"1996","felt",923,2
"1997","right",924,2
"1998","at",925,2
"1999","home.",926,2
"2000","For",927,2
"2001","him,",928,2
"2002","this",929,2
"2003","was",930,2
"2004","the",931,2
"2005","safest,",932,2
"2006","sweetest",933,2
"2007","place",934,2
"2008","in",935,2
"2009","the",936,2
"2010","whole",937,2
"2011","wide",938,2
"2012","world.",939,2
"2013","During",940,2
"2014","the",941,2
"2015","warm",942,2
"2016","summer",943,2
"2017","evenings,",944,2
"2018","if",945,2
"2019","you",946,2
"2020","take",947,2
"2021","a",948,2
"2022","walk",949,2
"2023","on",950,2
"2024","the",951,2
"2025","sea",952,2
"2026","beach,",953,2
"2027","you",954,2
"2028","will",955,2
"2029","hear",956,2
"2030","the",957,2
"2031","gentle",958,2
"2032","rippling",959,2
"2033","swash",960,2
"2034","of",961,2
"2035","the",962,2
"2036","waves",963,2
"2037","and",964,2
"2038","some",965,2
"2039","say",966,2
"2040","that",967,2
"2041","it",968,2
"2042","must",969,2
"2043","be",970,2
"2044","the",971,2
"2045","gurgling",972,2
"2046","voices",973,2
"2047","of",974,2
"2048","Aqua",975,2
"2049","and",976,2
"2050","his",977,2
"2051","brother",978,2
"2052","water",979,2
"2053","drops",980,2
"2054","telling",981,2
"2055","each",982,2
"2056","other",983,2
"2057","about",984,2
"2058","their",985,2
"2059","wonderful",986,2
"2060","journey",987,2
"2061","around",988,2
"2062","the",989,2
"2063","world.",990,2
"2064","It",1,3
"2065","was",2,3
"2066","cold",3,3
"2067","and",4,3
"2068","nearly",5,3
"2069","dark",6,3
"2070","on",7,3
"2071","the",8,3
"2072","last",9,3
"2073","evening",10,3
"2074","of",11,3
"2075","the",12,3
"2076","old",13,3
"2077","year,",14,3
"2078","and",15,3
"2079","the",16,3
"2080","snow",17,3
"2081","was",18,3
"2082","falling",19,3
"2083","fast",20,3
"2084","and",21,3
"2085","furious.",22,3
"2086","A",23,3
"2087","little",24,3
"2088","girl",25,3
"2089","no",26,3
"2090","one",27,3
"2091","sheltered",28,3
"2092","from",29,3
"2093","the",30,3
"2094","gelid",31,3
"2095","air",32,3
"2096","roamed",33,3
"2097","through",34,3
"2098","the",35,3
"2099","streets",36,3
"2100","with",37,3
"2101","a",38,3
"2102","bare",39,3
"2103","head",40,3
"2104","and",41,3
"2105","naked",42,3
"2106","feet,",43,3
"2107","looking",44,3
"2108","as",45,3
"2109","poor",46,3
"2110","as",47,3
"2111","a",48,3
"2112","church",49,3
"2113","mouse.",50,3
"2114","It's",51,3
"2115","true",52,3
"2116","she",53,3
"2117","had",54,3
"2118","on",55,3
"2119","a",56,3
"2120","pair",57,3
"2121","of",58,3
"2122","slippers",59,3
"2123","her",60,3
"2124","mother",61,3
"2125","had",62,3
"2126","once",63,3
"2127","given",64,3
"2128","her",65,3
"2129","when",66,3
"2130","she",67,3
"2131","left",68,3
"2132","home,",69,3
"2133","but",70,3
"2134","they",71,3
"2135","were",72,3
"2136","as",73,3
"2137","much",74,3
"2138","use",75,3
"2139","to",76,3
"2140","her",77,3
"2141","as",78,3
"2142","a",79,3
"2143","chocolate",80,3
"2144","teapot.",81,3
"2145","The",82,3
"2146","slippers",83,3
"2147","owned",84,3
"2148","by",85,3
"2149","her",86,3
"2150","mother",87,3
"2151","were",88,3
"2152","so",89,3
"2153","large",90,3
"2154","that",91,3
"2155","the",92,3
"2156","emaciated",93,3
"2157","little",94,3
"2158","creature",95,3
"2159","had",96,3
"2160","lost",97,3
"2161","them",98,3
"2162","while",99,3
"2163","running",100,3
"2164","across",101,3
"2165","the",102,3
"2166","street",103,3
"2167","to",104,3
"2168","avoid",105,3
"2169","two",106,3
"2170","carriages",107,3
"2171","that",108,3
"2172","were",109,3
"2173","rolling",110,3
"2174","along",111,3
"2175","at",112,3
"2176","a",113,3
"2177","terrible",114,3
"2178","rate.",115,3
"2179","One",116,3
"2180","of",117,3
"2181","the",118,3
"2182","slippers",119,3
"2183","she",120,3
"2184","could",121,3
"2185","not",122,3
"2186","find,",123,3
"2187","and",124,3
"2188","a",125,3
"2189","boy",126,3
"2190","seized",127,3
"2191","upon",128,3
"2192","the",129,3
"2193","other,",130,3
"2194","saying",131,3
"2195","that",132,3
"2196","he",133,3
"2197","could",134,3
"2198","use",135,3
"2199","it",136,3
"2200","as",137,3
"2201","a",138,3
"2202","home",139,3
"2203","for",140,3
"2204","his",141,3
"2205","little",142,3
"2206","pet",143,3
"2207","mouse.",144,3
"2208","So",145,3
"2209","with",146,3
"2210","her",147,3
"2211","naked",148,3
"2212","feet,",149,3
"2213","which",150,3
"2214","were",151,3
"2215","quite",152,3
"2216","red",153,3
"2217","and",154,3
"2218","blue",155,3
"2219","with",156,3
"2220","the",157,3
"2221","cold,",158,3
"2222","the",159,3
"2223","little",160,3
"2224","girl",161,3
"2225","went",162,3
"2226","on,",163,3
"2227","wondering",164,3
"2228","how",165,3
"2229","she",166,3
"2230","would",167,3
"2231","get",168,3
"2232","through",169,3
"2233","this",170,3
"2234","dreadful",171,3
"2235","night.",172,3
"2236","She",173,3
"2237","approached",174,3
"2238","an",175,3
"2239","old",176,3
"2240","hovel",177,3
"2241","she",178,3
"2242","had",179,3
"2243","used",180,3
"2244","as",181,3
"2245","a",182,3
"2246","shelter",183,3
"2247","a",184,3
"2248","few",185,3
"2249","times",186,3
"2250","before,",187,3
"2251","and",188,3
"2252","found",189,3
"2253","the",190,3
"2254","entrance",191,3
"2255","was",192,3
"2256","locked.",193,3
"2257","Tough",194,3
"2258","luck",195,3
"2259","for",196,3
"2260","the",197,3
"2261","girl!",198,3
"2262","This",199,3
"2263","day",200,3
"2264","was",201,3
"2265","even",202,3
"2266","worse",203,3
"2267","than",204,3
"2268","the",205,3
"2269","others.",206,3
"2270","No",207,3
"2271","Good",208,3
"2272","Samaritan",209,3
"2273","had",210,3
"2274","given",211,3
"2275","her",212,3
"2276","even",213,3
"2277","a",214,3
"2278","penny.",215,3
"2279","And",216,3
"2280","she",217,3
"2281","had",218,3
"2282","no",219,3
"2283","luck",220,3
